date,territory_id,territory,region,state,city_tier,channel,product,units_sold,revenue,discount_pct,stock_availability,distributor_count,market_phase
2023-04-01,TR18,Rajkot,West,Gujarat,T3,E-Pharmacy,DePURA Kids 10 ml,17,1391.53,0.1338,1.0,7,pre_recall
2023-04-01,TR18,Rajkot,West,Gujarat,T3,E-Pharmacy,DePURA Kids 15 ml,37,4225.98,0.1412,0.894,7,pre_recall
2023-04-01,TR18,Rajkot,West,Gujarat,T3,Hospital Pharmacy,DePURA Kids 10 ml,31,2864.58,0.0222,0.907,7,pre_recall
2023-04-01,TR18,Rajkot,West,Gujarat,T3,Hospital Pharmacy,DePURA Kids 15 ml,71,9224.32,0.0232,0.873,7,pre_recall
2023-04-01,TR18,Rajkot,West,Gujarat,T3,Pharmacy Chain,DePURA Kids 10 ml,18,1573.32,0.0751,0.918,7,pre_recall
2023-04-01,TR18,Rajkot,West,Gujarat,T3,Pharmacy Chain,DePURA Kids 15 ml,36,4425.33,0.0757,0.85,7,pre_recall
2023-04-01,TR18,Rajkot,West,Gujarat,T3,Retail Chemist,DePURA Kids 10 ml,152,13784.8,0.0403,0.917,7,pre_recall
2023-04-01,TR18,Rajkot,West,Gujarat,T3,Retail Chemist,DePURA Kids 15 ml,336,44442.12,0.0055,0.871,7,pre_recall
2023-04-01,TR19,Indore,Central,Madhya Pradesh,T2,E-Pharmacy,DePURA Kids 10 ml,37,2973.65,0.1495,0.923,6,pre_recall
2023-04-01,TR19,Indore,Central,Madhya Pradesh,T2,E-Pharmacy,DePURA Kids 15 ml,113,12895.52,0.142,0.965,6,pre_recall
2023-04-01,TR19,Indore,Central,Madhya Pradesh,T2,Hospital Pharmacy,DePURA Kids 10 ml,50,4561.19,0.0347,0.897,6,pre_recall
2023-04-01,TR19,Indore,Central,Madhya Pradesh,T2,Hospital Pharmacy,DePURA Kids 15 ml,136,17686.16,0.0222,0.849,6,pre_recall
2023-04-01,TR19,Indore,Central,Madhya Pradesh,T2,Pharmacy Chain,DePURA Kids 10 ml,65,5641.26,0.0816,0.948,6,pre_recall
2023-04-01,TR19,Indore,Central,Madhya Pradesh,T2,Pharmacy Chain,DePURA Kids 15 ml,156,18542.4,0.1063,0.897,6,pre_recall
2023-04-01,TR19,Indore,Central,Madhya Pradesh,T2,Retail Chemist,DePURA Kids 10 ml,218,19761.96,0.0407,0.924,6,pre_recall
2023-04-01,TR19,Indore,Central,Madhya Pradesh,T2,Retail Chemist,DePURA Kids 15 ml,581,75773.56,0.0194,0.897,6,pre_recall
2023-04-01,TR20,Bhopal,Central,Madhya Pradesh,T2,E-Pharmacy,DePURA Kids 10 ml,13,1038.11,0.155,0.944,3,pre_recall
2023-04-01,TR20,Bhopal,Central,Madhya Pradesh,T2,E-Pharmacy,DePURA Kids 15 ml,56,6398.34,0.1409,0.932,3,pre_recall
2023-04-01,TR20,Bhopal,Central,Madhya Pradesh,T2,Hospital Pharmacy,DePURA Kids 10 ml,16,1476.21,0.0237,0.878,3,pre_recall
2023-04-01,TR20,Bhopal,Central,Madhya Pradesh,T2,Hospital Pharmacy,DePURA Kids 15 ml,58,7495.62,0.0283,0.889,3,pre_recall
2023-04-01,TR20,Bhopal,Central,Madhya Pradesh,T2,Pharmacy Chain,DePURA Kids 10 ml,20,1713.13,0.0936,0.856,3,pre_recall
2023-04-01,TR20,Bhopal,Central,Madhya Pradesh,T2,Pharmacy Chain,DePURA Kids 15 ml,60,7290.18,0.0864,0.868,3,pre_recall
2023-04-01,TR20,Bhopal,Central,Madhya Pradesh,T2,Retail Chemist,DePURA Kids 10 ml,82,7480.63,0.0346,0.911,3,pre_recall
2023-04-01,TR20,Bhopal,Central,Madhya Pradesh,T2,Retail Chemist,DePURA Kids 15 ml,236,30008.19,0.044,0.935,3,pre_recall
2023-04-01,TR21,Jabalpur,Central,Madhya Pradesh,T3,E-Pharmacy,DePURA Kids 10 ml,14,1134.21,0.1427,1.0,5,pre_recall
2023-04-01,TR21,Jabalpur,Central,Madhya Pradesh,T3,E-Pharmacy,DePURA Kids 15 ml,29,3301.65,0.144,0.936,5,pre_recall
2023-04-01,TR21,Jabalpur,Central,Madhya Pradesh,T3,Hospital Pharmacy,DePURA Kids 10 ml,26,2440.32,0.0068,0.938,5,pre_recall
2023-04-01,TR21,Jabalpur,Central,Madhya Pradesh,T3,Hospital Pharmacy,DePURA Kids 15 ml,47,6251.0,0.0,0.948,5,pre_recall
2023-04-01,TR21,Jabalpur,Central,Madhya Pradesh,T3,Pharmacy Chain,DePURA Kids 10 ml,16,1362.63,0.0988,0.986,5,pre_recall
2023-04-01,TR21,Jabalpur,Central,Madhya Pradesh,T3,Pharmacy Chain,DePURA Kids 15 ml,40,4906.34,0.0778,0.949,5,pre_recall
2023-04-01,TR21,Jabalpur,Central,Madhya Pradesh,T3,Retail Chemist,DePURA Kids 10 ml,162,14595.66,0.0466,0.991,5,pre_recall
2023-04-01,TR21,Jabalpur,Central,Madhya Pradesh,T3,Retail Chemist,DePURA Kids 15 ml,312,39007.74,0.06,0.995,5,pre_recall
2023-04-01,TR22,Raipur,Central,Chhattisgarh,T3,E-Pharmacy,DePURA Kids 10 ml,12,983.37,0.1328,0.912,6,pre_recall
2023-04-01,TR22,Raipur,Central,Chhattisgarh,T3,E-Pharmacy,DePURA Kids 15 ml,46,5171.76,0.1547,0.942,6,pre_recall
2023-04-01,TR22,Raipur,Central,Chhattisgarh,T3,Hospital Pharmacy,DePURA Kids 10 ml,25,2351.02,0.0049,0.872,6,pre_recall
2023-04-01,TR22,Raipur,Central,Chhattisgarh,T3,Hospital Pharmacy,DePURA Kids 15 ml,81,10522.37,0.0233,0.88,6,pre_recall
2023-04-01,TR22,Raipur,Central,Chhattisgarh,T3,Pharmacy Chain,DePURA Kids 10 ml,21,1828.41,0.0787,0.862,6,pre_recall
2023-04-01,TR22,Raipur,Central,Chhattisgarh,T3,Pharmacy Chain,DePURA Kids 15 ml,56,6894.03,0.0744,0.939,6,pre_recall
2023-04-01,TR22,Raipur,Central,Chhattisgarh,T3,Retail Chemist,DePURA Kids 10 ml,138,12483.67,0.0427,0.852,6,pre_recall
2023-04-01,TR22,Raipur,Central,Chhattisgarh,T3,Retail Chemist,DePURA Kids 15 ml,389,48760.58,0.0575,0.954,6,pre_recall
2023-04-01,TR23,Bengaluru North,South,Karnataka,T1,E-Pharmacy,DePURA Kids 10 ml,99,7819.05,0.1642,0.965,11,pre_recall
2023-04-01,TR23,Bengaluru North,South,Karnataka,T1,E-Pharmacy,DePURA Kids 15 ml,360,39721.13,0.1704,0.999,11,pre_recall
2023-04-01,TR23,Bengaluru North,South,Karnataka,T1,Hospital Pharmacy,DePURA Kids 10 ml,54,4983.51,0.0234,0.907,11,pre_recall
2023-04-01,TR23,Bengaluru North,South,Karnataka,T1,Hospital Pharmacy,DePURA Kids 15 ml,286,37125.97,0.024,0.958,11,pre_recall
2023-04-01,TR23,Bengaluru North,South,Karnataka,T1,Pharmacy Chain,DePURA Kids 10 ml,104,9135.08,0.0705,0.93,11,pre_recall
2023-04-01,TR23,Bengaluru North,South,Karnataka,T1,Pharmacy Chain,DePURA Kids 15 ml,450,55587.65,0.0712,0.874,11,pre_recall
2023-04-01,TR23,Bengaluru North,South,Karnataka,T1,Retail Chemist,DePURA Kids 10 ml,276,25185.1,0.0344,0.89,11,pre_recall
2023-04-01,TR23,Bengaluru North,South,Karnataka,T1,Retail Chemist,DePURA Kids 15 ml,1018,128169.25,0.0534,0.883,11,pre_recall
2023-04-01,TR24,Bengaluru South,South,Karnataka,T1,E-Pharmacy,DePURA Kids 10 ml,74,5786.84,0.1725,0.903,16,pre_recall
2023-04-01,TR24,Bengaluru South,South,Karnataka,T1,E-Pharmacy,DePURA Kids 15 ml,389,43470.33,0.1598,0.911,16,pre_recall
2023-04-01,TR24,Bengaluru South,South,Karnataka,T1,Hospital Pharmacy,DePURA Kids 10 ml,79,7416.57,0.0066,0.865,16,pre_recall
2023-04-01,TR24,Bengaluru South,South,Karnataka,T1,Hospital Pharmacy,DePURA Kids 15 ml,304,40048.0,0.0095,0.889,16,pre_recall
2023-04-01,TR24,Bengaluru South,South,Karnataka,T1,Pharmacy Chain,DePURA Kids 10 ml,91,7887.57,0.0828,0.882,16,pre_recall
2023-04-01,TR24,Bengaluru South,South,Karnataka,T1,Pharmacy Chain,DePURA Kids 15 ml,399,49476.27,0.0677,0.841,16,pre_recall
2023-04-01,TR24,Bengaluru South,South,Karnataka,T1,Retail Chemist,DePURA Kids 10 ml,279,25224.79,0.0433,0.906,16,pre_recall
2023-04-01,TR24,Bengaluru South,South,Karnataka,T1,Retail Chemist,DePURA Kids 15 ml,1330,167503.15,0.0531,0.909,16,pre_recall
2023-04-01,TR25,Mysuru-Mangaluru,South,Karnataka,T3,E-Pharmacy,DePURA Kids 10 ml,7,550.53,0.1678,0.958,4,pre_recall
2023-04-01,TR25,Mysuru-Mangaluru,South,Karnataka,T3,E-Pharmacy,DePURA Kids 15 ml,16,1822.57,0.1435,0.91,4,pre_recall
2023-04-01,TR25,Mysuru-Mangaluru,South,Karnataka,T3,Hospital Pharmacy,DePURA Kids 10 ml,14,1303.81,0.0145,0.881,4,pre_recall
2023-04-01,TR25,Mysuru-Mangaluru,South,Karnataka,T3,Hospital Pharmacy,DePURA Kids 15 ml,34,4435.54,0.0191,0.972,4,pre_recall
2023-04-01,TR25,Mysuru-Mangaluru,South,Karnataka,T3,Pharmacy Chain,DePURA Kids 10 ml,8,699.43,0.0748,0.981,4,pre_recall
2023-04-01,TR25,Mysuru-Mangaluru,South,Karnataka,T3,Pharmacy Chain,DePURA Kids 15 ml,18,2155.88,0.0995,0.875,4,pre_recall
2023-04-01,TR25,Mysuru-Mangaluru,South,Karnataka,T3,Retail Chemist,DePURA Kids 10 ml,77,7024.17,0.0347,0.956,4,pre_recall
2023-04-01,TR25,Mysuru-Mangaluru,South,Karnataka,T3,Retail Chemist,DePURA Kids 15 ml,152,19406.56,0.04,0.982,4,pre_recall
2023-04-01,TR26,Chennai,South,Tamil Nadu,T1,E-Pharmacy,DePURA Kids 10 ml,99,7889.29,0.1567,1.0,16,pre_recall
2023-04-01,TR26,Chennai,South,Tamil Nadu,T1,E-Pharmacy,DePURA Kids 15 ml,402,45196.12,0.1547,0.945,16,pre_recall
2023-04-01,TR26,Chennai,South,Tamil Nadu,T1,Hospital Pharmacy,DePURA Kids 10 ml,72,6644.59,0.0234,0.864,16,pre_recall
2023-04-01,TR26,Chennai,South,Tamil Nadu,T1,Hospital Pharmacy,DePURA Kids 15 ml,397,52432.88,0.007,0.967,16,pre_recall
2023-04-01,TR26,Chennai,South,Tamil Nadu,T1,Pharmacy Chain,DePURA Kids 10 ml,106,9218.81,0.0797,0.968,16,pre_recall
2023-04-01,TR26,Chennai,South,Tamil Nadu,T1,Pharmacy Chain,DePURA Kids 15 ml,463,56106.17,0.0889,0.949,16,pre_recall
2023-04-01,TR26,Chennai,South,Tamil Nadu,T1,Retail Chemist,DePURA Kids 10 ml,213,19007.92,0.0557,0.913,16,pre_recall
2023-04-01,TR26,Chennai,South,Tamil Nadu,T1,Retail Chemist,DePURA Kids 15 ml,1353,169746.47,0.0567,0.984,16,pre_recall
2023-04-01,TR27,Coimbatore-Madurai,South,Tamil Nadu,T2,E-Pharmacy,DePURA Kids 10 ml,37,2961.91,0.1529,0.967,8,pre_recall
2023-04-01,TR27,Coimbatore-Madurai,South,Tamil Nadu,T2,E-Pharmacy,DePURA Kids 15 ml,103,11651.16,0.1495,0.953,8,pre_recall
2023-04-01,TR27,Coimbatore-Madurai,South,Tamil Nadu,T2,Hospital Pharmacy,DePURA Kids 10 ml,38,3495.14,0.0267,0.967,8,pre_recall
2023-04-01,TR27,Coimbatore-Madurai,South,Tamil Nadu,T2,Hospital Pharmacy,DePURA Kids 15 ml,140,18157.44,0.0248,0.951,8,pre_recall
2023-04-01,TR27,Coimbatore-Madurai,South,Tamil Nadu,T2,Pharmacy Chain,DePURA Kids 10 ml,47,4113.01,0.074,0.947,8,pre_recall
2023-04-01,TR27,Coimbatore-Madurai,South,Tamil Nadu,T2,Pharmacy Chain,DePURA Kids 15 ml,155,18948.63,0.0808,1.0,8,pre_recall
2023-04-01,TR27,Coimbatore-Madurai,South,Tamil Nadu,T2,Retail Chemist,DePURA Kids 10 ml,182,16729.69,0.0273,0.942,8,pre_recall
2023-04-01,TR27,Coimbatore-Madurai,South,Tamil Nadu,T2,Retail Chemist,DePURA Kids 15 ml,673,84870.66,0.0518,0.981,8,pre_recall
2023-04-01,TR28,Hyderabad,South,Telangana,T1,E-Pharmacy,DePURA Kids 10 ml,74,5873.49,0.1601,0.914,9,pre_recall
2023-04-01,TR28,Hyderabad,South,Telangana,T1,E-Pharmacy,DePURA Kids 15 ml,388,44192.55,0.1436,0.947,9,pre_recall
2023-04-01,TR28,Hyderabad,South,Telangana,T1,Hospital Pharmacy,DePURA Kids 10 ml,74,6974.51,0.0026,0.94,9,pre_recall
2023-04-01,TR28,Hyderabad,South,Telangana,T1,Hospital Pharmacy,DePURA Kids 15 ml,265,35221.44,0.0007,0.893,9,pre_recall
2023-04-01,TR28,Hyderabad,South,Telangana,T1,Pharmacy Chain,DePURA Kids 10 ml,89,7770.03,0.0762,0.968,9,pre_recall
2023-04-01,TR28,Hyderabad,South,Telangana,T1,Pharmacy Chain,DePURA Kids 15 ml,438,54487.39,0.0647,0.91,9,pre_recall
2023-04-01,TR28,Hyderabad,South,Telangana,T1,Retail Chemist,DePURA Kids 10 ml,223,20029.38,0.0495,0.924,9,pre_recall
2023-04-01,TR28,Hyderabad,South,Telangana,T1,Retail Chemist,DePURA Kids 15 ml,1175,152862.91,0.0218,0.913,9,pre_recall
2023-04-01,TR29,Vijayawada-Vizag,South,Andhra Pradesh,T2,E-Pharmacy,DePURA Kids 10 ml,17,1390.85,0.1342,0.989,5,pre_recall
2023-04-01,TR29,Vijayawada-Vizag,South,Andhra Pradesh,T2,E-Pharmacy,DePURA Kids 15 ml,56,6354.6,0.1468,0.995,5,pre_recall
2023-04-01,TR29,Vijayawada-Vizag,South,Andhra Pradesh,T2,Hospital Pharmacy,DePURA Kids 10 ml,20,1858.21,0.0168,0.967,5,pre_recall
2023-04-01,TR29,Vijayawada-Vizag,South,Andhra Pradesh,T2,Hospital Pharmacy,DePURA Kids 15 ml,53,6720.58,0.0466,0.966,5,pre_recall
2023-04-01,TR29,Vijayawada-Vizag,South,Andhra Pradesh,T2,Pharmacy Chain,DePURA Kids 10 ml,24,2075.7,0.0848,1.0,5,pre_recall
2023-04-01,TR29,Vijayawada-Vizag,South,Andhra Pradesh,T2,Pharmacy Chain,DePURA Kids 15 ml,65,7759.86,0.1024,0.908,5,pre_recall
2023-04-01,TR29,Vijayawada-Vizag,South,Andhra Pradesh,T2,Retail Chemist,DePURA Kids 10 ml,87,7889.74,0.0404,1.0,5,pre_recall
2023-04-01,TR29,Vijayawada-Vizag,South,Andhra Pradesh,T2,Retail Chemist,DePURA Kids 15 ml,277,35520.91,0.0358,0.99,5,pre_recall
2023-04-01,TR30,Kochi-Trivandrum,South,Kerala,T2,E-Pharmacy,DePURA Kids 10 ml,40,3151.92,0.1662,0.986,5,pre_recall
2023-04-01,TR30,Kochi-Trivandrum,South,Kerala,T2,E-Pharmacy,DePURA Kids 15 ml,117,13373.83,0.1406,0.942,5,pre_recall
2023-04-01,TR30,Kochi-Trivandrum,South,Kerala,T2,Hospital Pharmacy,DePURA Kids 10 ml,41,3854.84,0.0051,0.854,5,pre_recall
2023-04-01,TR30,Kochi-Trivandrum,South,Kerala,T2,Hospital Pharmacy,DePURA Kids 15 ml,133,17689.0,0.0,0.835,5,pre_recall
2023-04-01,TR30,Kochi-Trivandrum,South,Kerala,T2,Pharmacy Chain,DePURA Kids 10 ml,39,3352.82,0.0903,0.833,5,pre_recall
2023-04-01,TR30,Kochi-Trivandrum,South,Kerala,T2,Pharmacy Chain,DePURA Kids 15 ml,135,16294.27,0.0925,0.853,5,pre_recall
2023-04-01,TR30,Kochi-Trivandrum,South,Kerala,T2,Retail Chemist,DePURA Kids 10 ml,154,13847.47,0.0485,0.864,5,pre_recall
2023-04-01,TR30,Kochi-Trivandrum,South,Kerala,T2,Retail Chemist,DePURA Kids 15 ml,504,63717.73,0.0494,0.855,5,pre_recall
2023-04-01,TR31,Kolkata,East,West Bengal,T1,E-Pharmacy,DePURA Kids 10 ml,65,5251.1,0.1451,0.983,16,pre_recall
2023-04-01,TR31,Kolkata,East,West Bengal,T1,E-Pharmacy,DePURA Kids 15 ml,293,32794.63,0.1584,0.893,16,pre_recall
2023-04-01,TR31,Kolkata,East,West Bengal,T1,Hospital Pharmacy,DePURA Kids 10 ml,60,5528.4,0.025,0.942,16,pre_recall
2023-04-01,TR31,Kolkata,East,West Bengal,T1,Hospital Pharmacy,DePURA Kids 15 ml,210,27766.87,0.0058,0.982,16,pre_recall
2023-04-01,TR31,Kolkata,East,West Bengal,T1,Pharmacy Chain,DePURA Kids 10 ml,84,7093.85,0.1063,0.921,16,pre_recall
2023-04-01,TR31,Kolkata,East,West Bengal,T1,Pharmacy Chain,DePURA Kids 15 ml,336,40077.65,0.1032,0.86,16,pre_recall
2023-04-01,TR31,Kolkata,East,West Bengal,T1,Retail Chemist,DePURA Kids 10 ml,156,14176.76,0.0383,0.928,16,pre_recall
2023-04-01,TR31,Kolkata,East,West Bengal,T1,Retail Chemist,DePURA Kids 15 ml,639,83077.95,0.0397,0.958,16,pre_recall
2023-04-01,TR32,Siliguri-Durgapur,East,West Bengal,T3,E-Pharmacy,DePURA Kids 10 ml,10,780.96,0.1736,0.967,3,pre_recall
2023-04-01,TR32,Siliguri-Durgapur,East,West Bengal,T3,E-Pharmacy,DePURA Kids 15 ml,19,2161.88,0.1445,0.968,3,pre_recall
2023-04-01,TR32,Siliguri-Durgapur,East,West Bengal,T3,Hospital Pharmacy,DePURA Kids 10 ml,20,1849.07,0.0217,0.973,3,pre_recall
2023-04-01,TR32,Siliguri-Durgapur,East,West Bengal,T3,Hospital Pharmacy,DePURA Kids 15 ml,40,5314.61,0.001,0.952,3,pre_recall
2023-04-01,TR32,Siliguri-Durgapur,East,West Bengal,T3,Pharmacy Chain,DePURA Kids 10 ml,10,871.61,0.0777,0.97,3,pre_recall
2023-04-01,TR32,Siliguri-Durgapur,East,West Bengal,T3,Pharmacy Chain,DePURA Kids 15 ml,23,2813.19,0.0804,0.935,3,pre_recall
2023-04-01,TR32,Siliguri-Durgapur,East,West Bengal,T3,Retail Chemist,DePURA Kids 10 ml,109,9747.32,0.0537,0.927,3,pre_recall
2023-04-01,TR32,Siliguri-Durgapur,East,West Bengal,T3,Retail Chemist,DePURA Kids 15 ml,253,32658.45,0.0294,0.943,3,pre_recall
2023-04-01,TR33,Patna,East,Bihar,T2,E-Pharmacy,DePURA Kids 10 ml,29,2293.46,0.1631,0.947,6,pre_recall
2023-04-01,TR33,Patna,East,Bihar,T2,E-Pharmacy,DePURA Kids 15 ml,46,5179.62,0.1534,0.896,6,pre_recall
2023-04-01,TR33,Patna,East,Bihar,T2,Hospital Pharmacy,DePURA Kids 10 ml,28,2576.11,0.0264,0.908,6,pre_recall
2023-04-01,TR33,Patna,East,Bihar,T2,Hospital Pharmacy,DePURA Kids 15 ml,75,9660.13,0.0316,0.97,6,pre_recall
2023-04-01,TR33,Patna,East,Bihar,T2,Pharmacy Chain,DePURA Kids 10 ml,23,1990.8,0.0841,0.882,6,pre_recall
2023-04-01,TR33,Patna,East,Bihar,T2,Pharmacy Chain,DePURA Kids 15 ml,76,9514.22,0.0587,0.911,6,pre_recall
2023-04-01,TR33,Patna,East,Bihar,T2,Retail Chemist,DePURA Kids 10 ml,124,11289.74,0.0365,0.948,6,pre_recall
2023-04-01,TR33,Patna,East,Bihar,T2,Retail Chemist,DePURA Kids 15 ml,349,45423.98,0.0214,0.919,6,pre_recall
2023-04-01,TR34,Ranchi,East,Jharkhand,T3,E-Pharmacy,DePURA Kids 10 ml,11,861.87,0.1709,0.956,6,pre_recall
2023-04-01,TR34,Ranchi,East,Jharkhand,T3,E-Pharmacy,DePURA Kids 15 ml,30,3389.0,0.1506,0.938,6,pre_recall
2023-04-01,TR34,Ranchi,East,Jharkhand,T3,Hospital Pharmacy,DePURA Kids 10 ml,24,2221.52,0.0205,0.943,6,pre_recall
2023-04-01,TR34,Ranchi,East,Jharkhand,T3,Hospital Pharmacy,DePURA Kids 15 ml,68,8884.72,0.0176,0.947,6,pre_recall
2023-04-01,TR34,Ranchi,East,Jharkhand,T3,Pharmacy Chain,DePURA Kids 10 ml,16,1368.8,0.0947,0.922,6,pre_recall
2023-04-01,TR34,Ranchi,East,Jharkhand,T3,Pharmacy Chain,DePURA Kids 15 ml,42,5204.75,0.0683,0.874,6,pre_recall
2023-04-01,TR34,Ranchi,East,Jharkhand,T3,Retail Chemist,DePURA Kids 10 ml,124,11539.0,0.0153,0.917,6,pre_recall
2023-04-01,TR34,Ranchi,East,Jharkhand,T3,Retail Chemist,DePURA Kids 15 ml,281,35381.59,0.0533,0.886,6,pre_recall
2023-04-01,TR35,Bhubaneswar,East,Odisha,T2,E-Pharmacy,DePURA Kids 10 ml,21,1689.66,0.1486,0.969,6,pre_recall
2023-04-01,TR35,Bhubaneswar,East,Odisha,T2,E-Pharmacy,DePURA Kids 15 ml,62,6961.1,0.1558,0.917,6,pre_recall
2023-04-01,TR35,Bhubaneswar,East,Odisha,T2,Hospital Pharmacy,DePURA Kids 10 ml,21,1969.46,0.0076,0.859,6,pre_recall
2023-04-01,TR35,Bhubaneswar,East,Odisha,T2,Hospital Pharmacy,DePURA Kids 15 ml,79,10230.81,0.0263,0.871,6,pre_recall
2023-04-01,TR35,Bhubaneswar,East,Odisha,T2,Pharmacy Chain,DePURA Kids 10 ml,28,2436.24,0.0793,0.908,6,pre_recall
2023-04-01,TR35,Bhubaneswar,East,Odisha,T2,Pharmacy Chain,DePURA Kids 15 ml,102,12594.78,0.0716,0.967,6,pre_recall
2023-04-01,TR35,Bhubaneswar,East,Odisha,T2,Retail Chemist,DePURA Kids 10 ml,96,8571.57,0.0552,0.941,6,pre_recall
2023-04-01,TR35,Bhubaneswar,East,Odisha,T2,Retail Chemist,DePURA Kids 15 ml,325,41296.67,0.0446,0.913,6,pre_recall
2023-04-01,TR36,Guwahati,East,Assam,T2,E-Pharmacy,DePURA Kids 10 ml,27,2198.12,0.1385,0.944,8,pre_recall
2023-04-01,TR36,Guwahati,East,Assam,T2,E-Pharmacy,DePURA Kids 15 ml,100,11225.29,0.156,0.964,8,pre_recall
2023-04-01,TR36,Guwahati,East,Assam,T2,Hospital Pharmacy,DePURA Kids 10 ml,44,4062.82,0.0229,1.0,8,pre_recall
2023-04-01,TR36,Guwahati,East,Assam,T2,Hospital Pharmacy,DePURA Kids 15 ml,111,14246.11,0.035,0.953,8,pre_recall
2023-04-01,TR36,Guwahati,East,Assam,T2,Pharmacy Chain,DePURA Kids 10 ml,47,4012.46,0.0966,0.977,8,pre_recall
2023-04-01,TR36,Guwahati,East,Assam,T2,Pharmacy Chain,DePURA Kids 15 ml,116,13984.48,0.0936,0.939,8,pre_recall
2023-04-01,TR36,Guwahati,East,Assam,T2,Retail Chemist,DePURA Kids 10 ml,146,13140.07,0.0476,0.998,8,pre_recall
2023-04-01,TR36,Guwahati,East,Assam,T2,Retail Chemist,DePURA Kids 15 ml,436,55943.94,0.0352,0.915,8,pre_recall
2023-05-01,TR01,Delhi North,North,Delhi,T1,E-Pharmacy,DePURA Kids 10 ml,107,8502.2,0.1592,0.98,16,pre_recall
2023-05-01,TR01,Delhi North,North,Delhi,T1,E-Pharmacy,DePURA Kids 15 ml,431,49156.25,0.1425,1.0,16,pre_recall
2023-05-01,TR01,Delhi North,North,Delhi,T1,Hospital Pharmacy,DePURA Kids 10 ml,74,6809.89,0.0262,0.869,16,pre_recall
2023-05-01,TR01,Delhi North,North,Delhi,T1,Hospital Pharmacy,DePURA Kids 15 ml,392,50584.89,0.0298,0.913,16,pre_recall
2023-05-01,TR01,Delhi North,North,Delhi,T1,Pharmacy Chain,DePURA Kids 10 ml,106,9369.63,0.0646,0.874,16,pre_recall
2023-05-01,TR01,Delhi North,North,Delhi,T1,Pharmacy Chain,DePURA Kids 15 ml,657,80129.39,0.083,0.889,16,pre_recall
2023-05-01,TR01,Delhi North,North,Delhi,T1,Retail Chemist,DePURA Kids 10 ml,356,32201.27,0.0428,0.902,16,pre_recall
2023-05-01,TR01,Delhi North,North,Delhi,T1,Retail Chemist,DePURA Kids 15 ml,1245,154992.93,0.064,0.957,16,pre_recall
2023-05-01,TR02,Delhi South,North,Delhi,T1,E-Pharmacy,DePURA Kids 10 ml,86,6738.29,0.1709,0.946,12,pre_recall
2023-05-01,TR02,Delhi South,North,Delhi,T1,E-Pharmacy,DePURA Kids 15 ml,440,50183.35,0.1425,0.922,12,pre_recall
2023-05-01,TR02,Delhi South,North,Delhi,T1,Hospital Pharmacy,DePURA Kids 10 ml,83,7761.64,0.0104,0.97,12,pre_recall
2023-05-01,TR02,Delhi South,North,Delhi,T1,Hospital Pharmacy,DePURA Kids 15 ml,386,51271.91,0.0013,0.911,12,pre_recall
2023-05-01,TR02,Delhi South,North,Delhi,T1,Pharmacy Chain,DePURA Kids 10 ml,88,7691.85,0.0751,0.92,12,pre_recall
2023-05-01,TR02,Delhi South,North,Delhi,T1,Pharmacy Chain,DePURA Kids 15 ml,599,73801.26,0.0736,0.976,12,pre_recall
2023-05-01,TR02,Delhi South,North,Delhi,T1,Retail Chemist,DePURA Kids 10 ml,260,23210.69,0.0553,0.972,12,pre_recall
2023-05-01,TR02,Delhi South,North,Delhi,T1,Retail Chemist,DePURA Kids 15 ml,1360,172406.42,0.0468,0.918,12,pre_recall
2023-05-01,TR03,Noida-Ghaziabad,North,Uttar Pradesh,T2,E-Pharmacy,DePURA Kids 10 ml,26,2111.46,0.1406,0.96,5,pre_recall
2023-05-01,TR03,Noida-Ghaziabad,North,Uttar Pradesh,T2,E-Pharmacy,DePURA Kids 15 ml,74,8348.3,0.1518,0.946,5,pre_recall
2023-05-01,TR03,Noida-Ghaziabad,North,Uttar Pradesh,T2,Hospital Pharmacy,DePURA Kids 10 ml,26,2389.61,0.0274,0.91,5,pre_recall
2023-05-01,TR03,Noida-Ghaziabad,North,Uttar Pradesh,T2,Hospital Pharmacy,DePURA Kids 15 ml,103,13248.91,0.0329,0.896,5,pre_recall
2023-05-01,TR03,Noida-Ghaziabad,North,Uttar Pradesh,T2,Pharmacy Chain,DePURA Kids 10 ml,29,2536.06,0.0746,0.931,5,pre_recall
2023-05-01,TR03,Noida-Ghaziabad,North,Uttar Pradesh,T2,Pharmacy Chain,DePURA Kids 15 ml,85,10479.5,0.073,0.906,5,pre_recall
2023-05-01,TR03,Noida-Ghaziabad,North,Uttar Pradesh,T2,Retail Chemist,DePURA Kids 10 ml,98,9016.91,0.0264,0.888,5,pre_recall
2023-05-01,TR03,Noida-Ghaziabad,North,Uttar Pradesh,T2,Retail Chemist,DePURA Kids 15 ml,449,56939.31,0.0465,0.86,5,pre_recall
2023-05-01,TR04,Gurugram-Faridabad,North,Haryana,T2,E-Pharmacy,DePURA Kids 10 ml,28,2206.93,0.1499,0.968,8,pre_recall
2023-05-01,TR04,Gurugram-Faridabad,North,Haryana,T2,E-Pharmacy,DePURA Kids 15 ml,80,8853.74,0.1679,1.0,8,pre_recall
2023-05-01,TR04,Gurugram-Faridabad,North,Haryana,T2,Hospital Pharmacy,DePURA Kids 10 ml,31,2929.5,0.0,0.923,8,pre_recall
2023-05-01,TR04,Gurugram-Faridabad,North,Haryana,T2,Hospital Pharmacy,DePURA Kids 15 ml,92,12236.0,0.0,0.921,8,pre_recall
