consumer_id,child_age_group,region,city_tier,awareness,price_sensitivity,brand_trust,adherence_score,current_brand,consumer_segment
CON00991,6-12 years,North,T1,4,4.0,4,0.459,Other brand,Price-sensitive
CON00992,0-12 months,West,T2,4,3.0,5,0.946,DePURA Kids,Convenience-driven
CON00993,6-12 years,Central,T2,2,2.0,4,0.408,DePURA Kids,Low-awareness
CON00994,13-18 years,East,T2,5,3.0,5,0.464,Other brand,Mainstream
CON00995,1-5 years,South,T1,2,3.0,4,0.59,Other brand,Low-awareness
CON00996,0-12 months,North,T1,5,3.0,5,1.0,Not currently buying,Health-conscious
CON00997,6-12 years,North,T1,3,3.0,2,0.562,Other brand,Mainstream
CON00998,1-5 years,West,T1,5,2.0,4,0.834,Other brand,Convenience-driven
CON00999,0-12 months,East,T1,4,3.0,2,0.621,Not currently buying,Mainstream
CON01000,0-12 months,West,T1,3,2.0,3,0.553,Other brand,Mainstream
CON01001,1-5 years,East,T2,4,5.0,3,0.504,Other brand,Price-sensitive
CON01002,1-5 years,North,T1,2,1.0,4,0.229,Other brand,Low-awareness
CON01003,13-18 years,Central,T3,5,5.0,3,0.722,Other brand,Price-sensitive
CON01004,0-12 months,East,T2,5,5.0,4,0.741,Other brand,Price-sensitive
CON01005,0-12 months,West,T3,5,4.0,5,0.537,Other brand,Price-sensitive
CON01006,1-5 years,Central,T2,3,4.0,3,0.564,Other brand,Price-sensitive
CON01007,0-12 months,West,T1,2,3.0,4,0.498,Other brand,Low-awareness
CON01008,0-12 months,South,T2,3,4.0,4,0.897,Other brand,Price-sensitive
CON01009,0-12 months,East,T3,2,3.0,3,0.812,Other brand,Low-awareness
CON01010,0-12 months,West,T1,4,4.0,4,0.688,Other brand,Price-sensitive
CON01011,0-12 months,East,T2,4,3.0,4,0.383,Other brand,Mainstream
CON01012,1-5 years,North,T2,4,2.0,2,0.633,DePURA Kids,Mainstream
CON01013,6-12 years,South,T3,4,3.0,4,0.591,Other brand,Mainstream
CON01014,1-5 years,West,T1,4,2.0,5,0.691,Other brand,Mainstream
CON01015,1-5 years,North,T2,5,3.0,4,0.535,Other brand,Convenience-driven
CON01016,0-12 months,South,T1,3,4.0,3,0.309,Not currently buying,Price-sensitive
CON01017,1-5 years,Central,T3,3,4.0,4,0.431,Other brand,Price-sensitive
CON01018,0-12 months,Central,T3,4,5.0,3,0.726,Other brand,Price-sensitive
CON01019,0-12 months,South,T2,2,3.0,3,0.662,Other brand,Low-awareness
CON01020,1-5 years,West,T3,3,4.0,4,0.601,Other brand,Price-sensitive
CON01021,6-12 years,West,T2,3,3.0,4,0.478,Not currently buying,Mainstream
CON01022,0-12 months,South,T2,4,3.0,4,0.672,Not currently buying,Convenience-driven
CON01023,0-12 months,South,T2,4,4.0,3,0.653,Other brand,Price-sensitive
CON01024,0-12 months,Central,T2,5,3.0,4,0.796,Other brand,Health-conscious
CON01025,0-12 months,South,T1,3,3.0,4,0.791,Other brand,Health-conscious
CON01026,0-12 months,Central,T2,2,3.0,1,0.886,Other brand,Low-awareness
CON01027,0-12 months,South,T1,3,3.0,4,0.575,Other brand,Mainstream
CON01028,0-12 months,West,T2,3,1.0,4,0.644,DePURA Kids,Mainstream
CON01029,0-12 months,South,T2,3,4.0,3,0.677,Other brand,Price-sensitive
CON01030,13-18 years,South,T1,4,5.0,5,0.567,Other brand,Price-sensitive
CON01031,0-12 months,South,T1,3,3.0,3,0.274,Other brand,Convenience-driven
CON01032,0-12 months,East,T2,4,5.0,3,0.65,Not currently buying,Price-sensitive
CON01033,0-12 months,Central,T2,4,3.0,5,1.0,DePURA Kids,Health-conscious
CON01034,0-12 months,East,T3,2,4.0,2,0.713,Other brand,Low-awareness
CON01035,0-12 months,West,T2,4,3.0,3,0.562,Not currently buying,Mainstream
CON01036,0-12 months,East,T3,3,5.0,5,0.771,Other brand,Price-sensitive
CON01037,0-12 months,Central,T3,4,3.0,5,0.529,Other brand,Mainstream
CON01038,0-12 months,Central,T3,5,3.0,3,0.891,Other brand,Mainstream
CON01039,0-12 months,East,T1,5,3.0,3,0.642,DePURA Kids,Convenience-driven
CON01040,0-12 months,East,T3,4,5.0,3,0.621,Other brand,Price-sensitive
CON01041,1-5 years,North,T2,5,3.0,3,0.532,Not currently buying,Mainstream
CON01042,0-12 months,North,T2,4,4.0,4,0.683,Not currently buying,Price-sensitive
CON01043,6-12 years,South,T1,3,4.0,3,0.532,Not currently buying,Price-sensitive
CON01044,1-5 years,West,T1,3,3.0,2,0.411,Other brand,Mainstream
CON01045,6-12 years,North,T2,5,3.0,3,0.509,DePURA Kids,Mainstream
CON01046,1-5 years,North,T2,4,4.0,5,0.6,Not currently buying,Price-sensitive
CON01047,13-18 years,West,T1,4,3.0,3,0.355,Other brand,Mainstream
CON01048,0-12 months,South,T1,4,2.0,2,0.779,Not currently buying,Convenience-driven
CON01049,6-12 years,North,T1,2,3.0,4,0.694,DePURA Kids,Low-awareness
CON01050,0-12 months,Central,T2,4,3.0,5,0.643,DePURA Kids,Mainstream
CON01051,6-12 years,North,T1,3,4.0,3,0.432,Other brand,Price-sensitive
CON01052,6-12 years,South,T1,3,3.0,3,0.388,Other brand,Mainstream
CON01053,0-12 months,East,T2,3,3.0,5,0.941,DePURA Kids,Health-conscious
CON01054,0-12 months,West,T1,4,2.0,4,0.826,Other brand,Health-conscious
CON01055,6-12 years,East,T2,5,4.0,5,0.772,DePURA Kids,Price-sensitive
CON01056,6-12 years,East,T1,4,3.0,4,0.616,DePURA Kids,Convenience-driven
CON01057,0-12 months,West,T1,4,2.0,3,0.895,Other brand,Mainstream
CON01058,6-12 years,North,T2,4,3.0,3,0.787,Not currently buying,Convenience-driven
CON01059,6-12 years,West,T1,5,3.0,3,0.373,Other brand,Convenience-driven
CON01060,0-12 months,East,T2,5,3.0,4,1.0,DePURA Kids,Health-conscious
CON01061,0-12 months,West,T1,2,4.0,4,0.972,Other brand,Low-awareness
CON01062,6-12 years,Central,T2,4,3.0,4,0.75,DePURA Kids,Convenience-driven
CON01063,0-12 months,North,T2,2,3.0,3,0.602,Other brand,Low-awareness
CON01064,0-12 months,North,T2,3,4.0,4,0.562,Other brand,Price-sensitive
CON01065,6-12 years,East,T2,4,4.0,2,0.495,Other brand,Price-sensitive
CON01066,0-12 months,East,T2,3,3.0,4,0.639,Not currently buying,Mainstream
CON01067,1-5 years,West,T1,5,3.0,3,0.764,Other brand,Convenience-driven
CON01068,6-12 years,South,T1,4,4.0,1,0.39,Other brand,Price-sensitive
CON01069,0-12 months,South,T1,5,2.0,4,0.78,DePURA Kids,Health-conscious
CON01070,1-5 years,West,T1,3,2.0,3,0.57,Other brand,Mainstream
CON01071,1-5 years,South,T1,5,4.0,4,0.378,DePURA Kids,Price-sensitive
CON01072,1-5 years,East,T3,4,5.0,3,0.376,Not currently buying,Price-sensitive
CON01073,0-12 months,South,T1,3,4.0,5,0.93,Other brand,Price-sensitive
CON01074,1-5 years,Central,T3,5,4.0,2,0.606,Other brand,Price-sensitive
CON01075,0-12 months,South,T1,4,2.0,4,0.649,DePURA Kids,Convenience-driven
CON01076,1-5 years,South,T2,3,3.0,3,0.464,DePURA Kids,Mainstream
CON01077,1-5 years,South,T2,3,3.0,4,0.564,DePURA Kids,Mainstream
CON01078,1-5 years,East,T3,4,5.0,3,0.663,Other brand,Price-sensitive
CON01079,1-5 years,East,T1,2,3.0,5,0.687,Other brand,Low-awareness
CON01080,0-12 months,North,T1,5,,3,0.617,DePURA Kids,Mainstream
CON01081,0-12 months,South,T1,3,3.0,5,0.811,Other brand,Health-conscious
CON01082,1-5 years,North,T2,4,1.0,4,0.492,Other brand,Mainstream
CON01083,1-5 years,South,T2,3,4.0,2,0.624,Other brand,Price-sensitive
CON01084,0-12 months,North,T2,4,4.0,4,0.777,Other brand,Price-sensitive
CON01085,0-12 months,West,T1,3,3.0,5,0.705,DePURA Kids,Health-conscious
CON01086,0-12 months,West,T1,5,4.0,5,0.72,DePURA Kids,Price-sensitive
CON01087,0-12 months,East,T3,3,4.0,3,0.679,DePURA Kids,Price-sensitive
CON01088,1-5 years,East,T2,4,,4,0.425,DePURA Kids,Convenience-driven
CON01089,1-5 years,Central,T3,4,3.0,4,0.308,DePURA Kids,Mainstream
CON01090,0-12 months,Central,T2,2,2.0,5,0.791,Other brand,Low-awareness
CON01091,0-12 months,Central,T3,3,4.0,4,0.728,Other brand,Price-sensitive
CON01092,0-12 months,South,T1,3,1.0,3,0.548,Other brand,Mainstream
CON01093,0-12 months,North,T1,4,2.0,4,0.376,Other brand,Mainstream
CON01094,6-12 years,West,T1,4,2.0,4,0.561,Other brand,Mainstream
CON01095,6-12 years,South,T1,3,3.0,4,0.547,DePURA Kids,Convenience-driven
CON01096,0-12 months,North,T2,1,2.0,5,0.71,Not currently buying,Low-awareness
CON01097,1-5 years,South,T1,3,3.0,3,0.492,Other brand,Convenience-driven
CON01098,1-5 years,East,T3,3,5.0,5,0.321,DePURA Kids,Price-sensitive
CON01099,1-5 years,South,T1,2,4.0,4,0.58,Other brand,Low-awareness
CON01100,6-12 years,Central,T2,4,3.0,5,0.976,DePURA Kids,Health-conscious
CON01101,1-5 years,West,T1,1,3.0,2,0.473,Other brand,Low-awareness
CON01102,1-5 years,West,T1,3,3.0,4,0.624,Other brand,Mainstream
CON01103,0-12 months,North,T1,3,2.0,2,0.367,Other brand,Mainstream
CON01104,1-5 years,North,T2,4,2.0,3,0.437,Not currently buying,Mainstream
CON01105,1-5 years,East,T2,5,2.0,4,0.542,Other brand,Convenience-driven
CON01106,1-5 years,East,T2,2,2.0,5,0.705,DePURA Kids,Low-awareness
CON01107,0-12 months,South,T1,3,2.0,5,0.989,DePURA Kids,Convenience-driven
CON01108,0-12 months,South,T1,4,3.0,5,0.69,DePURA Kids,Convenience-driven
CON01109,1-5 years,West,T1,4,1.0,3,0.639,Not currently buying,Mainstream
CON01110,0-12 months,West,T2,1,2.0,4,0.815,Other brand,Low-awareness
CON01111,0-12 months,North,T2,4,3.0,4,0.585,Other brand,Mainstream
CON01112,0-12 months,East,T3,4,3.0,5,0.861,Other brand,Health-conscious
CON01113,6-12 years,South,T2,3,4.0,3,0.698,Other brand,Price-sensitive
CON01114,0-12 months,West,T1,3,2.0,4,0.495,Not currently buying,Mainstream
CON01115,0-12 months,West,T1,5,3.0,4,0.957,Not currently buying,Health-conscious
CON01116,1-5 years,North,T1,4,2.0,3,0.876,Not currently buying,Convenience-driven
CON01117,0-12 months,West,T1,5,3.0,4,0.891,DePURA Kids,Health-conscious
CON01118,1-5 years,North,T3,4,4.0,3,0.569,Not currently buying,Price-sensitive
CON01119,1-5 years,North,T2,5,4.0,3,0.59,DePURA Kids,Price-sensitive
CON01120,1-5 years,East,T2,4,4.0,2,0.126,Other brand,Price-sensitive
CON01121,1-5 years,North,T1,3,3.0,4,0.599,Other brand,Convenience-driven
CON01122,0-12 months,Central,T3,5,3.0,4,0.722,Other brand,Health-conscious
CON01123,1-5 years,West,T1,3,4.0,3,0.316,Other brand,Price-sensitive
CON01124,0-12 months,West,T2,4,5.0,5,0.751,Not currently buying,Price-sensitive
CON01125,1-5 years,North,T2,3,4.0,3,0.507,Not currently buying,Price-sensitive
CON01126,0-12 months,South,T2,3,3.0,3,0.727,DePURA Kids,Convenience-driven
CON01127,0-12 months,West,T1,4,3.0,4,0.654,Other brand,Mainstream
CON01128,0-12 months,South,T1,3,4.0,3,0.644,Other brand,Price-sensitive
CON01129,1-5 years,West,T1,4,2.0,5,0.342,DePURA Kids,Mainstream
CON01130,0-12 months,East,T3,5,5.0,5,0.725,Other brand,Price-sensitive
CON01131,6-12 years,North,T2,3,2.0,4,0.597,Not currently buying,Convenience-driven
CON01132,1-5 years,South,T2,3,3.0,4,0.404,Other brand,Mainstream
CON01133,1-5 years,South,T2,5,3.0,4,0.627,DePURA Kids,Mainstream
CON01134,0-12 months,East,T1,5,3.0,3,0.695,DePURA Kids,Convenience-driven
CON01135,0-12 months,East,T2,3,5.0,2,0.492,Other brand,Price-sensitive
CON01136,1-5 years,South,T1,3,3.0,4,0.478,DePURA Kids,Mainstream
CON01137,0-12 months,South,T2,4,4.0,4,0.371,DePURA Kids,Price-sensitive
CON01138,0-12 months,Central,T3,5,3.0,4,0.483,Other brand,Mainstream
CON01139,6-12 years,East,T3,5,4.0,4,0.807,Not currently buying,Price-sensitive
CON01140,13-18 years,South,T1,3,3.0,5,0.314,Not currently buying,Mainstream
CON01141,6-12 years,East,T1,5,4.0,5,0.863,DePURA Kids,Price-sensitive
CON01142,0-12 months,North,T3,4,3.0,5,0.881,Other brand,Health-conscious
CON01143,1-5 years,North,T1,4,2.0,1,0.391,Other brand,Mainstream
CON01144,1-5 years,North,T2,5,3.0,5,0.338,Not currently buying,Mainstream
CON01145,0-12 months,South,T1,4,4.0,4,0.77,Not currently buying,Price-sensitive
CON01146,1-5 years,South,T2,5,4.0,4,0.572,DePURA Kids,Price-sensitive
CON01147,0-12 months,North,T2,4,3.0,3,0.717,Other brand,Mainstream
CON01148,0-12 months,South,T1,2,2.0,3,0.597,Other brand,Low-awareness
CON01149,0-12 months,Central,T2,5,4.0,5,0.87,Not currently buying,Price-sensitive
CON01150,13-18 years,South,T1,4,3.0,3,0.666,Other brand,Convenience-driven
CON01151,0-12 months,North,T2,4,4.0,2,0.831,Other brand,Price-sensitive
CON01152,1-5 years,North,T2,2,4.0,4,0.576,Other brand,Low-awareness
CON01153,0-12 months,South,T1,5,2.0,3,0.79,Other brand,Mainstream
CON01154,6-12 years,North,T1,3,2.0,4,0.861,Other brand,Convenience-driven
CON01155,1-5 years,South,T1,2,2.0,5,0.747,Not currently buying,Low-awareness
CON01156,13-18 years,North,T1,3,3.0,3,0.462,Other brand,Mainstream
CON01157,0-12 months,North,T2,3,2.0,3,0.631,Other brand,Mainstream
CON01158,1-5 years,North,T2,2,3.0,2,0.654,Other brand,Low-awareness
CON01159,0-12 months,West,T1,2,4.0,5,0.62,Other brand,Low-awareness
CON01160,6-12 years,East,T2,4,2.0,4,0.694,Not currently buying,Mainstream
CON01161,0-12 months,West,T2,4,3.0,5,0.666,Not currently buying,Mainstream
CON01162,0-12 months,West,T1,1,2.0,4,0.864,Other brand,Low-awareness
CON01163,0-12 months,South,T1,4,2.0,3,0.448,Other brand,Mainstream
CON01164,0-12 months,West,T1,5,3.0,5,0.758,Other brand,Health-conscious
CON01165,0-12 months,South,T1,4,3.0,5,0.385,Other brand,Convenience-driven
CON01166,0-12 months,South,T1,4,5.0,5,0.789,Other brand,Price-sensitive
CON01167,1-5 years,East,T1,4,4.0,3,0.406,Other brand,Price-sensitive
CON01168,6-12 years,North,T2,3,2.0,3,0.869,Other brand,Convenience-driven
CON01169,0-12 months,South,T1,3,4.0,2,0.704,Other brand,Price-sensitive
CON01170,0-12 months,North,T1,3,3.0,3,0.912,Other brand,Mainstream
CON01171,6-12 years,Central,T2,5,1.0,4,0.621,DePURA Kids,Mainstream
CON01172,0-12 months,West,T1,5,1.0,5,0.782,Other brand,Health-conscious
CON01173,6-12 years,South,T2,3,3.0,4,0.742,Not currently buying,Health-conscious
CON01174,1-5 years,South,T2,5,4.0,5,0.54,Other brand,Price-sensitive
CON01175,1-5 years,South,T1,2,4.0,4,0.663,Not currently buying,Low-awareness
CON01176,13-18 years,North,T2,5,4.0,4,0.886,Other brand,Price-sensitive
CON01177,13-18 years,West,T1,4,2.0,5,0.894,Other brand,Convenience-driven
CON01178,0-12 months,West,T1,5,4.0,4,0.707,Other brand,Price-sensitive
CON01179,1-5 years,North,T2,4,4.0,5,0.64,DePURA Kids,Price-sensitive
CON01180,1-5 years,West,T1,5,2.0,3,0.713,Other brand,Mainstream
CON01181,6-12 years,West,T1,5,5.0,3,0.616,Other brand,Price-sensitive
CON01182,6-12 years,West,T1,4,3.0,5,0.559,DePURA Kids,Mainstream
CON01183,1-5 years,South,T2,4,5.0,5,0.383,DePURA Kids,Price-sensitive
CON01184,13-18 years,South,T1,4,3.0,4,0.959,Not currently buying,Health-conscious
CON01185,13-18 years,South,T2,3,3.0,4,0.74,DePURA Kids,Health-conscious
CON01186,0-12 months,South,T2,1,3.0,4,0.394,Other brand,Low-awareness
CON01187,0-12 months,North,T2,4,4.0,5,0.926,Other brand,Price-sensitive
CON01188,0-12 months,East,T3,3,3.0,5,0.703,DePURA Kids,Health-conscious
CON01189,1-5 years,South,T1,5,2.0,4,0.548,Other brand,Mainstream
CON01190,0-12 months,South,T2,3,3.0,1,0.581,Other brand,Mainstream
CON01191,1-5 years,East,T2,4,3.0,4,0.432,Other brand,Mainstream
CON01192,0-12 months,South,T2,2,4.0,5,0.506,Other brand,Low-awareness
CON01193,1-5 years,Central,T3,4,1.0,5,0.57,DePURA Kids,Mainstream
CON01194,1-5 years,West,T3,3,2.0,5,0.469,DePURA Kids,Mainstream
CON01195,0-12 months,Central,T3,4,4.0,5,0.85,Other brand,Price-sensitive
CON01196,0-12 months,East,T1,5,2.0,4,0.578,Not currently buying,Mainstream
CON01197,0-12 months,North,T1,5,3.0,5,0.809,DePURA Kids,Health-conscious
CON01198,6-12 years,West,T2,2,,3,0.507,Other brand,Low-awareness
CON01199,0-12 months,West,T1,5,2.0,5,0.678,Not currently buying,Convenience-driven
CON01200,0-12 months,West,T1,5,3.0,4,0.915,Other brand,Health-conscious
CON01201,13-18 years,South,T1,3,3.0,3,0.539,DePURA Kids,Mainstream
CON01202,0-12 months,South,T1,3,3.0,3,0.769,Other brand,Convenience-driven
CON01203,0-12 months,North,T1,4,3.0,4,0.593,Not currently buying,Mainstream
CON01204,13-18 years,West,T1,5,5.0,3,0.516,Other brand,Price-sensitive
CON01205,1-5 years,West,T1,4,4.0,5,0.68,DePURA Kids,Price-sensitive
CON01206,6-12 years,South,T2,4,2.0,5,0.628,Not currently buying,Mainstream
CON01207,6-12 years,West,T1,4,5.0,5,0.383,Not currently buying,Price-sensitive
CON01208,0-12 months,North,T2,3,1.0,3,0.813,Other brand,Convenience-driven
CON01209,1-5 years,North,T2,5,3.0,4,0.697,DePURA Kids,Mainstream
CON01210,1-5 years,Central,T2,4,3.0,4,0.643,Other brand,Mainstream
CON01211,1-5 years,North,T1,4,4.0,3,0.45,Other brand,Price-sensitive
CON01212,1-5 years,South,T1,5,5.0,3,0.535,Other brand,Price-sensitive
CON01213,0-12 months,East,T1,2,3.0,4,0.755,Other brand,Low-awareness
CON01214,0-12 months,North,T2,4,2.0,4,0.668,DePURA Kids,Mainstream
CON01215,0-12 months,Central,T2,4,4.0,4,0.494,Other brand,Price-sensitive
CON01216,0-12 months,East,T1,4,4.0,5,0.646,DePURA Kids,Price-sensitive
CON01217,0-12 months,East,T1,3,5.0,4,0.583,Other brand,Price-sensitive
CON01218,1-5 years,South,T1,3,3.0,2,0.623,Other brand,Mainstream
CON01219,0-12 months,North,T3,2,4.0,3,0.73,Other brand,Low-awareness
CON01220,0-12 months,West,T1,4,2.0,4,0.8,DePURA Kids,Health-conscious
CON01221,6-12 years,East,T2,1,3.0,4,0.569,Other brand,Low-awareness
CON01222,0-12 months,North,T2,2,4.0,2,0.799,Other brand,Low-awareness
CON01223,6-12 years,North,T2,4,3.0,4,0.625,Not currently buying,Mainstream
CON01224,1-5 years,West,T1,5,3.0,3,0.401,Not currently buying,Mainstream
CON01225,0-12 months,North,T2,3,3.0,2,0.7,Other brand,Convenience-driven
CON01226,1-5 years,West,T3,2,4.0,3,0.603,Other brand,Low-awareness
CON01227,0-12 months,South,T1,4,4.0,5,0.746,Other brand,Price-sensitive
CON01228,1-5 years,West,T2,3,4.0,4,0.726,DePURA Kids,Price-sensitive
CON01229,1-5 years,North,T3,3,4.0,2,0.332,Not currently buying,Price-sensitive
CON01230,1-5 years,West,T2,2,4.0,4,0.467,Other brand,Low-awareness
CON01231,6-12 years,South,T1,4,3.0,4,0.374,Other brand,Mainstream
CON01232,1-5 years,South,T2,2,4.0,5,0.244,DePURA Kids,Low-awareness
CON01233,1-5 years,North,T1,3,2.0,4,0.491,DePURA Kids,Mainstream
CON01234,1-5 years,North,T1,4,2.0,3,0.64,Other brand,Mainstream
CON01235,1-5 years,East,T2,3,3.0,2,0.402,Not currently buying,Mainstream
CON01236,6-12 years,North,T2,3,3.0,4,0.669,Other brand,Mainstream
CON01237,13-18 years,West,T1,3,1.0,5,0.701,Not currently buying,Health-conscious
CON01238,1-5 years,North,T2,3,4.0,3,0.578,Other brand,Price-sensitive
CON01239,0-12 months,West,T1,4,4.0,3,0.862,Not currently buying,Price-sensitive
CON01240,0-12 months,South,T1,3,2.0,2,0.67,Other brand,Mainstream
CON01241,1-5 years,North,T1,5,4.0,4,0.442,Other brand,Price-sensitive
CON01242,6-12 years,West,T1,3,3.0,2,0.458,Not currently buying,Mainstream
CON01243,1-5 years,South,T1,5,4.0,3,0.526,DePURA Kids,Price-sensitive
CON01244,0-12 months,West,T1,3,2.0,5,0.899,Not currently buying,Convenience-driven
CON01245,6-12 years,South,T2,4,4.0,5,0.825,DePURA Kids,Price-sensitive
CON01246,1-5 years,North,T1,4,3.0,3,0.706,Other brand,Mainstream
CON01247,0-12 months,West,T1,4,3.0,5,0.62,Other brand,Convenience-driven
CON01248,1-5 years,East,T1,4,3.0,4,0.555,Other brand,Mainstream
CON01249,0-12 months,North,T2,3,4.0,4,0.838,Other brand,Price-sensitive
CON01250,0-12 months,North,T2,4,4.0,2,0.567,Other brand,Price-sensitive
CON01251,0-12 months,South,T1,3,2.0,3,0.776,Other brand,Convenience-driven
CON01252,1-5 years,West,T1,5,1.0,5,0.735,DePURA Kids,Health-conscious
CON01253,0-12 months,North,T3,2,4.0,5,0.789,Other brand,Low-awareness
CON01254,6-12 years,Central,T2,5,2.0,4,0.733,DePURA Kids,Health-conscious
CON01255,0-12 months,South,T1,4,3.0,3,0.823,Not currently buying,Convenience-driven
CON01256,1-5 years,South,T1,4,3.0,5,0.695,Other brand,Convenience-driven
CON01257,1-5 years,West,T2,4,3.0,4,0.44,Other brand,Mainstream
CON01258,0-12 months,South,T1,4,2.0,4,0.867,Other brand,Health-conscious
CON01259,0-12 months,East,T2,4,3.0,4,1.0,Other brand,Convenience-driven
CON01260,0-12 months,East,T3,3,3.0,4,0.625,Other brand,Mainstream
CON01261,6-12 years,South,T1,5,3.0,5,0.894,DePURA Kids,Health-conscious
CON01262,0-12 months,Central,T3,4,4.0,3,0.789,Other brand,Price-sensitive
CON01263,6-12 years,South,T2,3,2.0,3,0.259,Not currently buying,Mainstream
CON01264,0-12 months,East,T3,5,5.0,4,0.84,Other brand,Price-sensitive
CON01265,0-12 months,North,T2,4,4.0,4,0.619,Other brand,Price-sensitive
CON01266,0-12 months,West,T1,3,2.0,2,0.908,Other brand,Convenience-driven
CON01267,1-5 years,North,T1,5,4.0,4,0.981,DePURA Kids,Price-sensitive
CON01268,1-5 years,East,T2,4,4.0,3,0.529,Not currently buying,Price-sensitive
CON01269,1-5 years,South,T2,3,2.0,5,0.685,DePURA Kids,Convenience-driven
CON01270,0-12 months,North,T1,3,3.0,3,0.603,Not currently buying,Convenience-driven
CON01271,1-5 years,East,T1,3,4.0,4,0.65,Other brand,Price-sensitive
CON01272,0-12 months,South,T1,5,2.0,3,0.76,Not currently buying,Mainstream
CON01273,0-12 months,East,T1,5,2.0,2,0.884,Not currently buying,Convenience-driven
CON01274,0-12 months,East,T1,4,3.0,4,0.781,DePURA Kids,Convenience-driven
CON01275,1-5 years,North,T3,3,4.0,4,0.756,Other brand,Price-sensitive
CON01276,1-5 years,West,T1,5,3.0,4,0.778,Other brand,Convenience-driven
CON01277,0-12 months,West,T1,4,3.0,3,0.761,Not currently buying,Mainstream
CON01278,6-12 years,South,T1,3,3.0,4,0.575,Other brand,Mainstream
CON01279,0-12 months,South,T1,3,3.0,4,0.698,DePURA Kids,Convenience-driven
CON01280,0-12 months,West,T3,4,4.0,3,0.456,Other brand,Price-sensitive
CON01281,0-12 months,Central,T3,5,3.0,4,1.0,DePURA Kids,Health-conscious
CON01282,0-12 months,West,T1,5,1.0,2,0.926,DePURA Kids,Convenience-driven
CON01283,0-12 months,West,T1,2,4.0,2,0.571,Other brand,Low-awareness
CON01284,0-12 months,South,T2,4,2.0,5,0.774,DePURA Kids,Convenience-driven
CON01285,1-5 years,Central,T3,4,4.0,5,0.468,Other brand,Price-sensitive
CON01286,6-12 years,South,T1,5,2.0,4,0.77,Other brand,Health-conscious
