consumer_id,child_age_group,region,city_tier,parent_age_group,income_band,awareness,purchase_channel,purchase_frequency,price_sensitivity,brand_trust,recommendation_source,adherence_score,aware_of_recall,current_brand
CON00941,1-5 years,West,T1,40+,<25k,3,Pharmacy Chain,Every 2-3 months,4,4,Gynecologist,0.63,False,Not currently buying
CON00942,1-5 years,West,T3,35-39,<25k,2,Hospital Pharmacy,Monthly,4,3,Online/Social media,0.863,False,Other brand
CON00943,0-12 months,West,T1,30-34,50k-1L,2,Hospital Pharmacy,Monthly,3,2,Family/Friends,0.763,False,Other brand
CON00944,6-12 years,East,T2,25-29,50k-1L,3,E-Pharmacy,Every 2-3 months,3,5,Pediatrician,0.654,False,DePURA Kids
CON00945,0-12 months,North,T2,30-34,50k-1L,4,Retail Chemist,Every 2-3 months,2,3,Pharmacist,0.597,False,Other brand
CON00946,0-12 months,South,T1,30-34,50k-1L,4,Pharmacy Chain,Monthly,3,3,Pediatrician,0.831,False,DePURA Kids
CON00947,0-12 months,Central,T2,30-34,<25k,5,Hospital Pharmacy,Monthly,4,4,Pediatrician,0.803,True,Other brand
CON00948,1-5 years,West,T2,35-39,<25k,3,Hospital Pharmacy,Every 2-3 months,4,4,Pediatrician,0.594,False,Other brand
CON00949,13-18 years,South,T3,40+,<25k,4,Retail Chemist,Every 2-3 months,4,3,Pediatrician,0.688,True,Other brand
CON00950,0-12 months,North,T2,25-29,25k-50k,3,Retail Chemist,Every 2-3 months,3,4,Pharmacist,0.617,False,DePURA Kids
CON00951,1-5 years,East,T3,30-34,50k-1L,4,Pharmacy Chain,Monthly,4,4,Pediatrician,0.719,False,DePURA Kids
CON00952,6-12 years,South,T2,25-29,50k-1L,4,Hospital Pharmacy,Occasionally,3,4,Pediatrician,0.342,False,Other brand
CON00953,1-5 years,South,T2,35-39,<25k,3,Retail Chemist,One-time,4,4,Pharmacist,0.278,False,Other brand
CON00954,6-12 years,East,T2,30-34,25k-50k,3,Pharmacy Chain,One-time,5,2,Pharmacist,0.265,False,Other brand
CON00955,13-18 years,East,T3,35-39,<25k,3,Retail Chemist,Every 2-3 months,5,2,Gynecologist,0.564,False,Other brand
CON00956,0-12 months,North,T2,35-39,25k-50k,4,Retail Chemist,Every 2-3 months,4,3,Gynecologist,0.683,True,Other brand
CON00957,1-5 years,East,T1,18-24,>1L,3,Pharmacy Chain,Monthly,2,2,Family/Friends,0.821,True,Other brand
CON00958,0-12 months,South,T1,35-39,50k-1L,4,E-Pharmacy,Every 2-3 months,5,4,Pediatrician,0.61,False,Other brand
CON00959,0-12 months,West,T1,30-34,>1L,3,Hospital Pharmacy,Monthly,2,5,Gynecologist,0.8,False,Other brand
CON00960,6-12 years,Central,T2,30-34,25k-50k,5,Retail Chemist,Every 2-3 months,2,4,Pediatrician,0.546,False,Not currently buying
CON00961,0-12 months,Central,T3,30-34,25k-50k,3,Retail Chemist,Every 2-3 months,4,2,Pharmacist,0.607,True,Other brand
CON00962,1-5 years,Central,T2,25-29,25k-50k,5,Pharmacy Chain,Occasionally,4,5,Family/Friends,0.479,False,Other brand
CON00963,1-5 years,West,T1,35-39,25k-50k,4,Retail Chemist,Every 2-3 months,3,4,Gynecologist,0.62,True,DePURA Kids
CON00964,0-12 months,South,T1,30-34,25k-50k,3,Quick Commerce,Every 2-3 months,3,3,Pharmacist,0.561,False,Other brand
CON00965,1-5 years,South,T2,30-34,50k-1L,3,Retail Chemist,Occasionally,3,3,Family/Friends,0.412,False,Other brand
CON00966,6-12 years,East,T3,30-34,<25k,3,Hospital Pharmacy,Every 2-3 months,4,3,Family/Friends,0.521,True,Other brand
CON00967,6-12 years,South,T3,30-34,50k-1L,3,E-Pharmacy,Every 2-3 months,3,5,Pediatrician,0.59,False,Other brand
CON00968,6-12 years,East,T3,30-34,<25k,2,Retail Chemist,Occasionally,4,4,Gynecologist,0.394,False,Other brand
CON00969,13-18 years,East,T2,25-29,50k-1L,3,Retail Chemist,Occasionally,3,3,Online/Social media,0.335,False,Other brand
CON00970,6-12 years,South,T1,30-34,50k-1L,4,E-Pharmacy,Monthly,3,4,Pediatrician,0.818,False,Other brand
CON00971,6-12 years,West,T1,30-34,>1L,5,Retail Chemist,Every 2-3 months,2,4,Pediatrician,0.691,True,DePURA Kids
CON00972,6-12 years,Central,T2,35-39,25k-50k,3,Hospital Pharmacy,Occasionally,4,5,Pediatrician,0.49,False,Other brand
CON00973,1-5 years,East,T3,30-34,<25k,5,Retail Chemist,Every 2-3 months,5,5,Pediatrician,0.614,False,Other brand
CON00974,1-5 years,North,T2,35-39,50k-1L,3,Hospital Pharmacy,Every 2-3 months,3,2,Pharmacist,0.612,True,Other brand
CON00975,6-12 years,South,T2,25-29,<25k,3,Retail Chemist,Every 2-3 months,5,3,Online/Social media,0.534,False,Other brand
CON00976,0-12 months,East,T3,35-39,<25k,4,Retail Chemist,Every 2-3 months,4,5,Pediatrician,0.664,False,Other brand
CON00977,1-5 years,South,T1,35-39,<25k,4,Retail Chemist,Occasionally,4,4,Pediatrician,0.397,False,Other brand
CON00978,0-12 months,East,T3,35-39,>1L,4,Retail Chemist,Monthly,3,3,Pediatrician,0.889,False,Other brand
CON00979,6-12 years,South,T2,25-29,50k-1L,4,E-Pharmacy,Every 2-3 months,4,3,Pediatrician,0.657,False,Other brand
CON00980,6-12 years,East,T2,18-24,25k-50k,4,E-Pharmacy,Every 2-3 months,4,4,Pharmacist,0.641,False,Other brand
CON00981,13-18 years,East,T2,40+,<25k,4,E-Pharmacy,Every 2-3 months,3,5,Pharmacist,0.663,False,DePURA Kids
CON00982,0-12 months,South,T1,18-24,50k-1L,5,Retail Chemist,Monthly,2,4,Pediatrician,0.854,False,Other brand
CON00983,1-5 years,South,T1,30-34,50k-1L,2,Retail Chemist,Every 2-3 months,3,5,Pediatrician,0.648,False,DePURA Kids
CON00984,0-12 months,East,T3,25-29,50k-1L,5,Hospital Pharmacy,Monthly,3,4,Pediatrician,0.781,True,DePURA Kids
CON00985,1-5 years,South,T1,25-29,>1L,2,Quick Commerce,Every 2-3 months,1,3,Online/Social media,0.66,False,Other brand
CON00986,1-5 years,South,T1,30-34,25k-50k,4,E-Pharmacy,Every 2-3 months,3,5,Pediatrician,0.616,False,DePURA Kids
CON00987,0-12 months,South,T1,18-24,>1L,3,Quick Commerce,Every 2-3 months,3,3,Pediatrician,0.587,True,Other brand
CON00988,6-12 years,North,T1,25-29,25k-50k,2,Retail Chemist,Every 2-3 months,4,4,Family/Friends,0.582,False,Other brand
CON00989,1-5 years,East,T3,40+,<25k,5,Retail Chemist,Every 2-3 months,4,4,Pediatrician,0.669,False,DePURA Kids
CON00990,0-12 months,West,T1,30-34,50k-1L,3,Quick Commerce,Every 2-3 months,2,4,Family/Friends,0.549,True,Other brand
CON00991,6-12 years,North,T1,25-29,50k-1L,4,E-Pharmacy,Occasionally,4,4,Family/Friends,0.459,False,Other brand
CON00992,0-12 months,West,T2,35-39,25k-50k,4,E-Pharmacy,Monthly,3,5,Pediatrician,0.946,False,DePURA Kids
CON00993,6-12 years,Central,T2,30-34,<25k,2,Retail Chemist,Occasionally,2,4,Pharmacist,0.408,False,DePURA Kids
CON00994,13-18 years,East,T2,25-29,50k-1L,5,Retail Chemist,Occasionally,3,5,Pediatrician,0.464,False,Other brand
CON00995,1-5 years,South,T1,25-29,<25k,2,Retail Chemist,Every 2-3 months,3,4,Online/Social media,0.59,False,Other brand
CON00996,0-12 months,North,T1,35-39,>1L,5,Pharmacy Chain,Monthly,3,5,Pediatrician,1.0,False,Not currently buying
CON00997,6-12 years,North,T1,25-29,50k-1L,3,Retail Chemist,Every 2-3 months,3,2,Pediatrician,0.562,True,Other brand
CON00998,1-5 years,West,T1,40+,50k-1L,5,E-Pharmacy,Monthly,2,4,Pediatrician,0.834,False,Other brand
CON00999,0-12 months,East,T1,40+,50k-1L,4,Retail Chemist,Every 2-3 months,3,2,Family/Friends,0.621,False,Not currently buying
CON01000,0-12 months,West,T1,30-34,>1L,3,Pharmacy Chain,Every 2-3 months,2,3,Family/Friends,0.553,True,Other brand
CON01001,1-5 years,East,T2,30-34,<25k,4,Pharmacy Chain,Every 2-3 months,5,3,Gynecologist,0.504,False,Other brand
CON01002,1-5 years,North,T1,30-34,>1L,2,Hospital Pharmacy,One-time,1,4,Online/Social media,0.229,False,Other brand
CON01003,13-18 years,Central,T3,30-34,<25k,5,Quick Commerce,Monthly,5,3,Pediatrician,0.722,False,Other brand
CON01004,0-12 months,East,T2,25-29,<25k,5,Pharmacy Chain,Monthly,5,4,Pediatrician,0.741,False,Other brand
CON01005,0-12 months,West,T3,35-39,<25k,5,Quick Commerce,Every 2-3 months,4,5,Pharmacist,0.537,False,Other brand
CON01006,1-5 years,Central,T2,25-29,25k-50k,3,Quick Commerce,Every 2-3 months,4,3,Gynecologist,0.564,False,Other brand
CON01007,0-12 months,West,T1,35-39,50k-1L,2,E-Pharmacy,Occasionally,3,4,Family/Friends,0.498,False,Other brand
CON01008,0-12 months,South,T2,30-34,<25k,3,Pharmacy Chain,Monthly,4,4,Pediatrician,0.897,False,Other brand
CON01009,0-12 months,East,T3,30-34,<25k,2,Retail Chemist,Monthly,3,3,Pediatrician,0.812,False,Other brand
CON01010,0-12 months,West,T1,40+,>1L,4,Retail Chemist,Every 2-3 months,4,4,Pediatrician,0.688,False,Other brand
CON01011,0-12 months,East,T2,30-34,25k-50k,4,Retail Chemist,Occasionally,3,4,Pediatrician,0.383,False,Other brand
CON01012,1-5 years,North,T2,40+,>1L,4,Retail Chemist,Every 2-3 months,2,2,Family/Friends,0.633,False,DePURA Kids
CON01013,6-12 years,South,T3,25-29,50k-1L,4,Retail Chemist,Every 2-3 months,3,4,Pediatrician,0.591,False,Other brand
CON01014,1-5 years,West,T1,18-24,>1L,4,Hospital Pharmacy,Every 2-3 months,2,5,Online/Social media,0.691,False,Other brand
CON01015,1-5 years,North,T2,35-39,50k-1L,5,E-Pharmacy,Every 2-3 months,3,4,Family/Friends,0.535,False,Other brand
CON01016,0-12 months,South,T1,30-34,50k-1L,3,Pharmacy Chain,Occasionally,4,3,Gynecologist,0.309,False,Not currently buying
CON01017,1-5 years,Central,T3,25-29,<25k,3,Retail Chemist,Occasionally,4,4,Pharmacist,0.431,False,Other brand
CON01018,0-12 months,Central,T3,30-34,<25k,4,Retail Chemist,Monthly,5,3,Family/Friends,0.726,False,Other brand
CON01019,0-12 months,South,T2,35-39,25k-50k,2,Retail Chemist,Every 2-3 months,3,3,Online/Social media,0.662,False,Other brand
CON01020,1-5 years,West,T3,35-39,50k-1L,3,Retail Chemist,Every 2-3 months,4,4,Pediatrician,0.601,True,Other brand
CON01021,6-12 years,West,T2,35-39,50k-1L,3,Retail Chemist,Occasionally,3,4,Pediatrician,0.478,True,Not currently buying
CON01022,0-12 months,South,T2,25-29,50k-1L,4,Quick Commerce,Every 2-3 months,3,4,Online/Social media,0.672,False,Not currently buying
CON01023,0-12 months,South,T2,30-34,50k-1L,4,Pharmacy Chain,Every 2-3 months,4,3,Pharmacist,0.653,False,Other brand
CON01024,0-12 months,Central,T2,30-34,25k-50k,5,Retail Chemist,Monthly,3,4,Pediatrician,0.796,False,Other brand
CON01025,0-12 months,South,T1,30-34,50k-1L,3,Hospital Pharmacy,Monthly,3,4,Pediatrician,0.791,False,Other brand
CON01026,0-12 months,Central,T2,25-29,25k-50k,2,Hospital Pharmacy,Monthly,3,1,Pediatrician,0.886,False,Other brand
CON01027,0-12 months,South,T1,35-39,>1L,3,Hospital Pharmacy,Every 2-3 months,3,4,Pharmacist,0.575,False,Other brand
CON01028,0-12 months,West,T2,35-39,>1L,3,Retail Chemist,Every 2-3 months,1,4,Pharmacist,0.644,False,DePURA Kids
CON01029,0-12 months,South,T2,30-34,<25k,3,Pharmacy Chain,Every 2-3 months,4,3,Family/Friends,0.677,False,Other brand
CON01030,13-18 years,South,T1,30-34,50k-1L,4,Retail Chemist,Every 2-3 months,5,5,Pediatrician,0.567,False,Other brand
CON01031,0-12 months,South,T1,40+,<25k,3,Quick Commerce,One-time,3,3,Pharmacist,0.274,True,Other brand
CON01032,0-12 months,East,T2,25-29,<25k,4,Retail Chemist,Every 2-3 months,5,3,Pharmacist,0.65,False,Not currently buying
CON01033,0-12 months,Central,T2,30-34,50k-1L,4,Retail Chemist,Monthly,3,5,Pediatrician,1.0,False,DePURA Kids
CON01034,0-12 months,East,T3,40+,25k-50k,2,Hospital Pharmacy,Monthly,4,2,Family/Friends,0.713,True,Other brand
CON01035,0-12 months,West,T2,18-24,50k-1L,4,Retail Chemist,Every 2-3 months,3,3,Pediatrician,0.562,True,Not currently buying
CON01036,0-12 months,East,T3,25-29,50k-1L,3,Retail Chemist,Monthly,5,5,Pediatrician,0.771,False,Other brand
CON01037,0-12 months,Central,T3,40+,25k-50k,4,Retail Chemist,Every 2-3 months,3,5,Pediatrician,0.529,False,Other brand
CON01038,0-12 months,Central,T3,30-34,<25k,5,Retail Chemist,Monthly,3,3,Pediatrician,0.891,False,Other brand
CON01039,0-12 months,East,T1,30-34,50k-1L,5,E-Pharmacy,Every 2-3 months,3,3,Gynecologist,0.642,False,DePURA Kids
CON01040,0-12 months,East,T3,18-24,<25k,4,Hospital Pharmacy,Every 2-3 months,5,3,Pharmacist,0.621,False,Other brand
CON01041,1-5 years,North,T2,35-39,25k-50k,5,Pharmacy Chain,Every 2-3 months,3,3,Pediatrician,0.532,True,Not currently buying
CON01042,0-12 months,North,T2,40+,<25k,4,Pharmacy Chain,Every 2-3 months,4,4,Pediatrician,0.683,False,Not currently buying
CON01043,6-12 years,South,T1,30-34,50k-1L,3,E-Pharmacy,Every 2-3 months,4,3,Family/Friends,0.532,True,Not currently buying
CON01044,1-5 years,West,T1,18-24,25k-50k,3,Pharmacy Chain,Occasionally,3,2,Pharmacist,0.411,False,Other brand
CON01045,6-12 years,North,T2,30-34,25k-50k,5,Retail Chemist,Every 2-3 months,3,3,Pediatrician,0.509,False,DePURA Kids
CON01046,1-5 years,North,T2,30-34,<25k,4,Retail Chemist,Every 2-3 months,4,5,Pediatrician,0.6,False,Not currently buying
CON01047,13-18 years,West,T1,35-39,25k-50k,4,Retail Chemist,Occasionally,3,3,Family/Friends,0.355,False,Other brand
CON01048,0-12 months,South,T1,40+,>1L,4,E-Pharmacy,Monthly,2,2,Pharmacist,0.779,False,Not currently buying
CON01049,6-12 years,North,T1,40+,50k-1L,2,Pharmacy Chain,Every 2-3 months,3,4,Pharmacist,0.694,False,DePURA Kids
CON01050,0-12 months,Central,T2,35-39,25k-50k,4,Retail Chemist,Every 2-3 months,3,5,Pediatrician,0.643,False,DePURA Kids
CON01051,6-12 years,North,T1,25-29,25k-50k,3,Quick Commerce,Occasionally,4,3,Family/Friends,0.432,False,Other brand
CON01052,6-12 years,South,T1,40+,>1L,3,Retail Chemist,Occasionally,3,3,Gynecologist,0.388,True,Other brand
CON01053,0-12 months,East,T2,25-29,25k-50k,3,Retail Chemist,Monthly,3,5,Pediatrician,0.941,False,DePURA Kids
CON01054,0-12 months,West,T1,30-34,>1L,4,Hospital Pharmacy,Monthly,2,4,Pediatrician,0.826,False,Other brand
CON01055,6-12 years,East,T2,30-34,<25k,5,E-Pharmacy,Monthly,4,5,Pediatrician,0.772,False,DePURA Kids
CON01056,6-12 years,East,T1,35-39,50k-1L,4,E-Pharmacy,Every 2-3 months,3,4,Pediatrician,0.616,False,DePURA Kids
CON01057,0-12 months,West,T1,25-29,50k-1L,4,Retail Chemist,Monthly,2,3,Pediatrician,0.895,False,Other brand
CON01058,6-12 years,North,T2,30-34,>1L,4,E-Pharmacy,Monthly,3,3,Gynecologist,0.787,False,Not currently buying
CON01059,6-12 years,West,T1,25-29,50k-1L,5,Quick Commerce,Occasionally,3,3,Gynecologist,0.373,True,Other brand
CON01060,0-12 months,East,T2,25-29,25k-50k,5,Pharmacy Chain,Monthly,3,4,Pediatrician,1.0,False,DePURA Kids
CON01061,0-12 months,West,T1,40+,>1L,2,Quick Commerce,Monthly,4,4,Pediatrician,0.972,False,Other brand
CON01062,6-12 years,Central,T2,30-34,25k-50k,4,E-Pharmacy,Monthly,3,4,Pediatrician,0.75,False,DePURA Kids
CON01063,0-12 months,North,T2,18-24,25k-50k,2,Retail Chemist,Every 2-3 months,3,3,Online/Social media,0.602,False,Other brand
CON01064,0-12 months,North,T2,35-39,<25k,3,Retail Chemist,Every 2-3 months,4,4,Pharmacist,0.562,False,Other brand
CON01065,6-12 years,East,T2,30-34,25k-50k,4,Pharmacy Chain,Occasionally,4,2,Gynecologist,0.495,False,Other brand
CON01066,0-12 months,East,T2,25-29,>1L,3,Pharmacy Chain,Every 2-3 months,3,4,Gynecologist,0.639,False,Not currently buying
CON01067,1-5 years,West,T1,35-39,50k-1L,5,Quick Commerce,Monthly,3,3,Pediatrician,0.764,True,Other brand
CON01068,6-12 years,South,T1,35-39,50k-1L,4,E-Pharmacy,Occasionally,4,1,Pharmacist,0.39,True,Other brand
CON01069,0-12 months,South,T1,35-39,>1L,5,Pharmacy Chain,Monthly,2,4,Pediatrician,0.78,False,DePURA Kids
CON01070,1-5 years,West,T1,30-34,>1L,3,Pharmacy Chain,Every 2-3 months,2,3,Pharmacist,0.57,False,Other brand
CON01071,1-5 years,South,T1,25-29,25k-50k,5,Quick Commerce,Occasionally,4,4,Family/Friends,0.378,True,DePURA Kids
CON01072,1-5 years,East,T3,25-29,<25k,4,Retail Chemist,Occasionally,5,3,Family/Friends,0.376,True,Not currently buying
CON01073,0-12 months,South,T1,30-34,25k-50k,3,E-Pharmacy,Monthly,4,5,Pediatrician,0.93,False,Other brand
CON01074,1-5 years,Central,T3,25-29,50k-1L,5,Retail Chemist,Every 2-3 months,4,2,Family/Friends,0.606,True,Other brand
CON01075,0-12 months,South,T1,30-34,25k-50k,4,E-Pharmacy,Every 2-3 months,2,4,Pediatrician,0.649,False,DePURA Kids
CON01076,1-5 years,South,T2,30-34,25k-50k,3,Retail Chemist,Occasionally,3,3,Pediatrician,0.464,True,DePURA Kids
CON01077,1-5 years,South,T2,35-39,25k-50k,3,Retail Chemist,Every 2-3 months,3,4,Pharmacist,0.564,False,DePURA Kids
CON01078,1-5 years,East,T3,18-24,25k-50k,4,Retail Chemist,Every 2-3 months,5,3,Online/Social media,0.663,False,Other brand
CON01079,1-5 years,East,T1,30-34,25k-50k,2,Quick Commerce,Every 2-3 months,3,5,Pediatrician,0.687,False,Other brand
CON01080,0-12 months,North,T1,25-29,50k-1L,5,Retail Chemist,Every 2-3 months,,3,Pediatrician,0.617,False,DePURA Kids
CON01081,0-12 months,South,T1,35-39,50k-1L,3,Retail Chemist,Monthly,3,5,Pediatrician,0.811,False,Other brand
CON01082,1-5 years,North,T2,25-29,>1L,4,Retail Chemist,Occasionally,1,4,Family/Friends,0.492,False,Other brand
CON01083,1-5 years,South,T2,40+,<25k,3,E-Pharmacy,Every 2-3 months,4,2,Pediatrician,0.624,True,Other brand
CON01084,0-12 months,North,T2,35-39,<25k,4,E-Pharmacy,Monthly,4,4,Pediatrician,0.777,False,Other brand
CON01085,0-12 months,West,T1,18-24,50k-1L,3,Retail Chemist,Monthly,3,5,Pediatrician,0.705,False,DePURA Kids
CON01086,0-12 months,West,T1,30-34,50k-1L,5,Hospital Pharmacy,Monthly,4,5,Pediatrician,0.72,False,DePURA Kids
CON01087,0-12 months,East,T3,18-24,50k-1L,3,Pharmacy Chain,Every 2-3 months,4,3,Pharmacist,0.679,False,DePURA Kids
CON01088,1-5 years,East,T2,30-34,>1L,4,Quick Commerce,Occasionally,,4,Family/Friends,0.425,False,DePURA Kids
CON01089,1-5 years,Central,T3,25-29,<25k,4,Retail Chemist,Occasionally,3,4,Family/Friends,0.308,False,DePURA Kids
CON01090,0-12 months,Central,T2,30-34,50k-1L,2,Hospital Pharmacy,Monthly,2,5,Pediatrician,0.791,False,Other brand
CON01091,0-12 months,Central,T3,25-29,<25k,3,Retail Chemist,Monthly,4,4,Online/Social media,0.728,False,Other brand
CON01092,0-12 months,South,T1,40+,>1L,3,Retail Chemist,Every 2-3 months,1,3,Family/Friends,0.548,False,Other brand
CON01093,0-12 months,North,T1,35-39,>1L,4,Retail Chemist,Occasionally,2,4,Online/Social media,0.376,False,Other brand
CON01094,6-12 years,West,T1,40+,25k-50k,4,Retail Chemist,Every 2-3 months,2,4,Pediatrician,0.561,False,Other brand
CON01095,6-12 years,South,T1,18-24,50k-1L,3,Quick Commerce,Every 2-3 months,3,4,Gynecologist,0.547,False,DePURA Kids
CON01096,0-12 months,North,T2,30-34,50k-1L,1,Retail Chemist,Monthly,2,5,Pediatrician,0.71,False,Not currently buying
CON01097,1-5 years,South,T1,40+,>1L,3,E-Pharmacy,Occasionally,3,3,Family/Friends,0.492,True,Other brand
CON01098,1-5 years,East,T3,35-39,<25k,3,Hospital Pharmacy,Occasionally,5,5,Pediatrician,0.321,False,DePURA Kids
CON01099,1-5 years,South,T1,40+,<25k,2,Hospital Pharmacy,Every 2-3 months,4,4,Family/Friends,0.58,True,Other brand
CON01100,6-12 years,Central,T2,30-34,<25k,4,Retail Chemist,Monthly,3,5,Pediatrician,0.976,False,DePURA Kids
CON01101,1-5 years,West,T1,25-29,25k-50k,1,Pharmacy Chain,Occasionally,3,2,Pharmacist,0.473,True,Other brand
CON01102,1-5 years,West,T1,35-39,25k-50k,3,Hospital Pharmacy,Every 2-3 months,3,4,Pediatrician,0.624,False,Other brand
CON01103,0-12 months,North,T1,25-29,>1L,3,Retail Chemist,Occasionally,2,2,Pharmacist,0.367,True,Other brand
CON01104,1-5 years,North,T2,30-34,50k-1L,4,Retail Chemist,Occasionally,2,3,Pharmacist,0.437,False,Not currently buying
CON01105,1-5 years,East,T2,25-29,50k-1L,5,E-Pharmacy,Every 2-3 months,2,4,Pediatrician,0.542,False,Other brand
CON01106,1-5 years,East,T2,25-29,50k-1L,2,E-Pharmacy,Monthly,2,5,Gynecologist,0.705,False,DePURA Kids
CON01107,0-12 months,South,T1,25-29,>1L,3,E-Pharmacy,Monthly,2,5,Pediatrician,0.989,False,DePURA Kids
CON01108,0-12 months,South,T1,30-34,25k-50k,4,E-Pharmacy,Every 2-3 months,3,5,Pediatrician,0.69,False,DePURA Kids
CON01109,1-5 years,West,T1,40+,>1L,4,Retail Chemist,Every 2-3 months,1,3,Pharmacist,0.639,True,Not currently buying
CON01110,0-12 months,West,T2,30-34,>1L,1,Retail Chemist,Monthly,2,4,Pediatrician,0.815,False,Other brand
CON01111,0-12 months,North,T2,25-29,50k-1L,4,Retail Chemist,Every 2-3 months,3,4,Family/Friends,0.585,False,Other brand
CON01112,0-12 months,East,T3,35-39,25k-50k,4,Hospital Pharmacy,Monthly,3,5,Pediatrician,0.861,False,Other brand
CON01113,6-12 years,South,T2,18-24,25k-50k,3,Retail Chemist,Every 2-3 months,4,3,Online/Social media,0.698,True,Other brand
CON01114,0-12 months,West,T1,25-29,>1L,3,Retail Chemist,Occasionally,2,4,Family/Friends,0.495,False,Not currently buying
CON01115,0-12 months,West,T1,30-34,25k-50k,5,Retail Chemist,Monthly,3,4,Pediatrician,0.957,False,Not currently buying
CON01116,1-5 years,North,T1,35-39,25k-50k,4,Quick Commerce,Monthly,2,3,Pediatrician,0.876,True,Not currently buying
CON01117,0-12 months,West,T1,30-34,25k-50k,5,Pharmacy Chain,Monthly,3,4,Pediatrician,0.891,False,DePURA Kids
CON01118,1-5 years,North,T3,25-29,25k-50k,4,Hospital Pharmacy,Every 2-3 months,4,3,Gynecologist,0.569,False,Not currently buying
CON01119,1-5 years,North,T2,25-29,<25k,5,Retail Chemist,Every 2-3 months,4,3,Pediatrician,0.59,False,DePURA Kids
CON01120,1-5 years,East,T2,30-34,25k-50k,4,Retail Chemist,One-time,4,2,Pharmacist,0.126,True,Other brand
CON01121,1-5 years,North,T1,40+,>1L,3,Quick Commerce,Every 2-3 months,3,4,Pediatrician,0.599,False,Other brand
CON01122,0-12 months,Central,T3,30-34,<25k,5,Retail Chemist,Monthly,3,4,Pediatrician,0.722,True,Other brand
CON01123,1-5 years,West,T1,30-34,25k-50k,3,Quick Commerce,Occasionally,4,3,Pharmacist,0.316,True,Other brand
CON01124,0-12 months,West,T2,30-34,<25k,4,Retail Chemist,Monthly,5,5,Gynecologist,0.751,False,Not currently buying
CON01125,1-5 years,North,T2,35-39,<25k,3,Pharmacy Chain,Every 2-3 months,4,3,Pediatrician,0.507,False,Not currently buying
CON01126,0-12 months,South,T2,18-24,50k-1L,3,E-Pharmacy,Monthly,3,3,Pharmacist,0.727,True,DePURA Kids
